gene	TSP14__capillary endothelial cell	TSP14__CD4-positive, alpha-beta T cell	TSP14__CD8-positive, alpha-beta T cell	TSP14__endothelial cell	TSP14__endothelial cell of artery	TSP14__fibroblast	TSP14__macrophage	TSP14__mast cell	TSP14__natural killer cell	TSP14__neutrophil	TSP14__pericyte	TSP14__smooth muscle cell	TSP14__vein endothelial cell
NSD1	207.513150744257	218.84026532785	48.5720594345084	13.5508554369691	231.94965651672	27.4243727081733	49.1666750629326	47.241874834583	0	684.74371391341	43.531508075765	0	0
NSDHL	0	0	0	17.9012165948036	0	13.8838928086812	38.9210919639241	0	0	0	56.9616994989742	52.9639727315918	0
NSF	0	145.462199341184	1.04739107318473	0	0	28.024760387099	76.1636413924895	6.1692251302242	0	0	26.779431309767	11.3569031286474	0
NSFL1C	0	22.6865709592451	28.4427578722299	138.522849365657	204.439364086677	97.8904292391135	150.144838289941	178.175696576479	0	3709.00811474887	129.863146267722	157.614644223232	100.812055729794
NSFP1	0	0	0	0	0	0.0534531817655147	0	0	0	0	0.024086603056383	0	0
NSG1	0	135.5247900213	70.0287672572127	0	0	0	54.3598068428903	193.809502821978	0	0	0.0512241836888917	0	0
NSL1	0	37.1326053101645	185.591068798419	103.856858413543	0	92.1381789927424	68.6438203615549	0	0	77.4923316403823	154.321820587935	202.217244082558	0
NSMAF	0	75.1003392478544	73.989704407551	55.5066329244437	99.3295921528627	13.0577509839248	65.9437845295273	275.061670442406	0	0	30.2584474181251	64.0809649816555	62.7442308525224
NSMCE1	70.9390189568797	55.3190516752829	75.8592023301077	160.581345060156	130.499524238604	203.118332360931	0	0	134.160525053455	0	177.92826243836	173.182909115678	52.6989593554628
NSMCE2	0	153.29506140239	0	56.8490246155168	160.107045270631	69.6367495574154	3.69039774642371	328.404660140213	0	0	23.6925754062668	39.2131895950403	4.39024421903945
NSMCE4A	0	99.0389070400847	0	158.160971963211	504.651359171849	127.755711810373	70.4509880665297	171.195497369918	279.491963182695	0	178.366498037119	157.686565351619	190.634189548606
NSRP1	182.792819157873	177.547474675001	223.474697809951	229.710412292014	52.7859125949015	200.435534445908	127.441451007362	79.0537028031766	484.522926963732	0	219.089342285169	226.643076342501	239.657187342259
NSUN2	442.873259618994	57.0995058081139	196.409911353258	48.1920979057919	306.37001019123	84.9108135048541	9.30875453181469	0	110.485241994936	0	83.4559442973399	67.3715575165564	0
NSUN3	0	0	69.5176704461361	31.6291543176065	0	36.6148692619954	75.577275790756	135.680064507572	0	0	56.8497564780674	51.6451177682127	0
NSUN4	0	50.2995287811083	85.3146533728888	31.5850588268358	344.358360709831	33.9372413192483	69.4845852672029	344.952074110714	0	0	104.401089651006	55.882309847594	0
NSUN5	5.91360244810132	26.4024855486739	11.1936535039135	8.92531002526215	68.7072787408855	49.0768670549274	3.57137233128508	7.3092030656241	0	0	69.3228407285917	0.825183048319285	0
NSUN5P1	0	0.0739320098835085	34.558544430385	5.95025912884924	0	40.3017487980917	23.323572614575	15.5902036112769	0	0	17.1182572345638	0	0
NSUN5P2	0	0.110788220619362	41.8026864659787	12.8177296040047	0	3.30238657932751	3.05419011686201	56.4684271537895	0	0	0.461157640893538	0.136613776461544	0
NSUN6	118.394355113733	87.2971831366177	34.5668479552671	151.037288498397	0	37.3442409950513	71.1586601120099	9.7529981757558	0	0	45.2439695177453	36.3648814815577	229.580380630446
NSUN7	0	0	0	0	0	0.47052545405678	0	0	0	0	0	0	0
NT5C	0	48.0574547342419	37.3431331879667	24.2755140514001	0	44.9640614773988	41.1603542068648	285.14884701627	677.127981628395	0	97.6227158490562	28.1598683976742	0
NT5C1A	0	0.200376008890601	0.406425804977098	0.36248888943246	0	10.7843789339852	0.0674633494887748	0	0.303940772150025	0	22.9131880308955	0.0955655808206744	0
NT5C1B	0	0	32.4135214609603	18.4519370383903	0	0	0	0	0	0	0	0	0
NT5C2	29.1894135012602	0	0	33.0821618097228	0	6.30724498173926	9.66711344259277	22.0393681292703	0	0	19.8096844326651	33.476960797504	0
NT5DC1	0	159.398837001652	89.5057158924458	64.1022596562593	0	20.750753977095	38.014132149026	182.626308085368	0	0	112.897470670027	185.090092038467	0
NT5DC2	0	0	0	0.0578332619950278	0	22.9818861127688	42.8158017533189	159.035489342425	0	0	145.85815049797	29.2408215946133	0
NT5DC3	0	58.6964108486383	86.971783035327	72.9431393858326	0	68.1885252861929	0.40794148036755	0.122444514254045	0	0	14.2676105319577	222.196613107682	0
NT5E	90.633304592057	0	64.2350617255225	55.7784598878317	0	130.913396880891	4.79570987860338	0	0	0	13.5799846183451	15.7779223569145	0
NTAN1	136.355035774575	40.4877076427988	187.681284474299	96.4088091396818	0	72.0224482594911	99.9146569296423	0	0	0	88.0436690657281	107.473893678305	419.163262446441
NTHL1	0	42.5999656396016	0	80.730754991791	182.129023580985	59.5810790607957	10.0924847063382	0	0	0	35.7787676083319	33.6030363992946	327.144710963108
NTM	0	0	0.248515535900692	0	0	5.09809395172936	0.96373608955313	5.37989364280736	0	0	0	0	0
NTMT1	116.283602367123	0	0	55.9040768801969	0	46.9859210385563	0	0	0	0	40.8585309728652	70.2655691165396	0
NTN4	335.475897192119	0	0	143.010647532487	0	54.4072659589916	0	0	0	0	5.04982037396213	1.18432583150521	81.9379284079508
NTPCR	128.379484890378	62.0334469590974	0	81.3103548765163	271.317833614884	141.726417676159	30.8344578636985	0	263.960993616677	0	34.0854715185393	100.762627498325	0
NTRK1	0	0	0	0	0	3.43467283058012	0	121.113578367784	0	0	0	0	0
NTRK2	0	0	0	0	0	344.971473317464	0.0317394562143829	0	0	0	571.686778083118	411.171666805391	0
NTRK3	0	1.09325564372075	0	1.48085138422105	0	13.2177682358898	1.07266647549149	0	0	0	298.418329657632	226.048208246258	0
NUAK1	469.106949757383	0	0	226.378208770339	115.640745832704	18.1283789256646	3.37930832001068	0	0	0	18.6882158001035	117.689389679926	13.2395477181028
NUAK2	0	0	0	0.164056815008792	0	4.95744447534844	48.979340404341	0	0	181.371918629602	0	0	0
NUB1	0	68.9177640024565	15.0656070477051	60.902983928638	382.612166146571	130.813424102799	63.8915512051998	291.938445410401	0	0	58.3382887507123	59.8338265255726	0
NUBP1	0	42.6459693187489	72.1407846870918	22.8519073978083	0	80.0213383310001	42.9216054170388	0	0	0	24.6358402941602	67.504563283653	0
NUBP2	0	0	0	3.93270558583382	198.215322122807	59.9984211716004	64.4861413325688	0	196.490945566054	0	0.784531687438399	59.8229671472766	0
NUBPL	0	0.0950810373108035	0	78.1925138495066	0.281608591025162	14.8420452157257	18.8464453964593	0	0	0	81.6187255400974	30.1824593950524	0
NUCB1	80.2184709465948	62.3802439249775	4.92794608469157	172.891243074172	55.8314216237434	113.573735752738	235.925462788002	242.117046989081	0	0	134.956278928324	63.5715937625771	249.24831157462
NUCB2	400.520051902939	147.349545909385	445.557049172054	400.519741925777	460.472653861731	254.652257007805	146.262058771033	0	121.017637265825	0	172.915261773661	249.115129950308	264.361914752416
NUCKS1	241.165580082045	409.283138770735	591.610124205994	501.992722989173	515.72541071367	564.485182946107	302.052570090583	606.36827874488	608.895994185342	0	698.137219517354	694.445670560233	258.86494518452
NUDC	0	317.922296626517	325.499991413958	304.70380420099	0	353.72328188975	69.8442837438372	725.471247110128	392.650667892093	0	364.913849781141	605.589634186727	668.980413054066
NUDCD1	10.4335925756029	49.3669764673801	0	127.738040183946	264.880888721745	32.4882103363428	6.74357206925473	49.6462894803877	0	0	75.2905014915388	4.68306238449928	0
NUDCD2	181.995823728143	147.864671641013	70.2611626670649	194.799741642672	0	180.275881156434	82.9411225498248	0	0	0	107.114941982064	73.1624545098423	237.546537427418
NUDCD3	178.448740120462	3.64840838089858	55.5906561916165	80.1602078432997	0	111.051403510322	14.3763668272203	0	412.710454078238	0	84.6850838516263	0	0
NUDT1	0	72.9718926122345	109.94137050466	42.3765355661549	0	55.5227822387075	55.861673344244	0	0	0	17.6397219980278	0	0
NUDT10	0	0	0	0	0	0.293821975396056	0	0	0	0	0.407999317472895	0.0333937326911539	0
NUDT12	0.185186914662005	0	0	0	0	40.8886902122928	0	0	0	0	11.0547975196807	0	0
NUDT13	0	10.8950494699739	0	0	234.707962188952	8.92336834845543	0.286259573501732	0	0	0	18.8327046635698	0	0
NUDT14	0	16.9841836067852	43.6645153400103	74.630923130163	0	0.00910002380778371	6.80299381617512	191.338898520291	0	0	0	0	0
NUDT15	97.4026873603625	0	0	48.3866104796174	0	61.0326003668985	0.401414953629993	0	0	0	87.9042811511377	87.0885446338822	0
NUDT16	0	0	70.3392804403644	51.0127601675367	281.674617882973	42.7765758359186	134.171543269436	175.149640428516	257.885628940512	0	49.7359660350529	31.9324215040629	0
NUDT16L1	0	0	158.332496634232	122.006317982038	41.5676799554113	63.2088011376999	147.970516140074	0	0	0	9.10417270516546	0	0
NUDT19	118.432069890961	115.642875267459	74.6343959474585	64.4642190153347	0	65.3376625769678	38.6759470044458	177.930363109034	0	0	57.2847972230095	102.798308242797	349.495967304822
NUDT2	0	27.4580502104444	0	99.0018499457279	0	22.2612303143718	68.4070161329464	0	318.942792055183	0	9.44932249731091	0	0
NUDT21	27.1280039957547	0	181.728886644534	11.7023103575337	152.837353476936	51.7988679398593	33.6490944963913	64.0917453741083	0	0	31.9506872371394	26.7907729148015	154.868234487101
NUDT22	0	11.3891140840395	60.8087134692665	39.9394094359062	0	37.048113829655	41.8519662882551	0	219.973791700336	0	38.3939934245806	17.1169233744176	0
NUDT3	0	0	0	3.90653131876685	0	2.42580434371967	8.31532600135577	0	0	0	5.76029326896802	16.3645942928828	106.554477733542
NUDT4	0	141.07577647194	62.3440012544986	24.1427336859316	239.292921094833	68.9229392325858	72.3251360678554	0	0	0	258.135022139748	357.122155523448	0
NUDT5	0	228.712900722497	73.0363015292446	138.946503225677	98.4009041854458	183.652200474954	62.731905312178	18.8323856521542	0	0	175.00043031583	128.024275263305	248.517578381796
NUDT6	106.237728894592	0.189678570366277	0	3.42548914420809	0	9.437307602751	0	0.453107082919249	0	0	18.2187513978849	0	0
NUDT7	0	0	0	3.73911129838552	0	10.9810583239232	35.6581772108487	0	0	0	21.5466159120071	80.593880579802	0
NUDT8	0	0	0	1.21763886385903	0	10.7878935167499	50.2237620228719	0	0	0	23.5708756673273	0	0
NUDT9	0	0	0	89.772492491397	0	76.9274337432367	23.5908666924212	132.794385984946	0	0	156.488848937077	114.479464269187	40.9148320996692
NUFIP1	0	0	0.105328750373018	28.9507746890597	167.690701510653	48.8541639382511	3.75312853756811	0	0	0	0	35.5035547600902	0
NUFIP2	85.1462657056832	9.27157814286557	93.6001314320325	78.3343553799246	0	81.0691449935788	166.087598581945	138.521616592943	16.5201054318266	0	31.4389264017361	41.9149680735189	0
NUMA1	159.706898225176	55.1984549860201	26.0754176221004	30.8890129837413	201.031434982797	68.6558665802804	34.2741327993969	167.093960899916	0	0	23.1107119626247	0	80.9460756025183
NUMB	0	121.02217673252	0.105328750373018	82.0190230908119	21.8147348260405	58.015990526706	156.29138012226	0	0	0	45.6885630087527	139.675754923105	206.81075041096
NUMBL	0	0	0	37.595176623237	0	30.3449727081702	6.26786991428164	0	0	0	0	0.437061492798614	0
NUP107	185.952817942331	94.285590488412	144.200131666458	83.2341022868465	0	67.6472079896561	6.85304942120978	3.0366052235737	0	0	1.14600560006628	14.1307723656139	294.773913449238
NUP133	0	31.6103013153489	22.7643931051266	28.7811504856287	0	40.0569351044521	0	6.1692251302242	0.595557017202008	0	27.63719011191	84.1868851832171	0
NUP153	0	121.686808833886	224.128006991613	34.7761646152716	0	62.5747340223106	123.042189310391	0	0	0	6.89795369357783	14.9337559963346	0
NUP155	10.1765434124277	0	0	21.1139253290398	0.730236835087712	15.6043878216711	1.76081383771457	5.65245375695072	0	0	64.6593140381834	0	0
NUP160	0	176.741907415697	87.0798423608271	34.9698165728789	0	47.8928086482833	46.9151786127111	0	0	0	24.0884990176529	56.8981118611169	0
NUP188	0	1.12970322258596	0	111.293475687432	0	78.1982702897908	5.33600411200843	7.16060173268229	0	0	6.27874971103865	13.9535381563755	123.768486902915
NUP205	102.765254008621	184.27453493931	42.4196818076273	58.0124091682967	77.3718889673578	26.0803921710795	11.4304076609984	37.3888223432751	0	0	39.1112233181632	0.195419725955292	0
NUP210	0	82.1389731185423	182.571621636897	0	0	0.127961759883439	64.6978251951802	143.739726526499	43.1246361479523	0	0.0381481783341451	0	0
NUP214	0.185186914662005	118.67012223004	53.3692228032038	95.5568178633717	213.186440511069	37.9258815466271	122.186241589818	145.025980426834	35.1468158582265	0	105.893103351601	140.52823900796	0
NUP35	0	0	98.9998376449284	4.36758294602072	0	52.2255770305151	3.1801365554733	6.1692251302242	0	0	68.3235390497885	25.7039195404276	0
NUP37	0	105.459802575933	0	40.5376699053476	0	53.5127784083421	10.5766798611088	0	0	0	57.2581481852872	53.3259053831596	0
NUP43	0	100.209795661739	73.5819483587627	45.397468841033	0	45.3225605147911	99.9242999605519	84.6806965582006	0	0	78.4224861044874	85.144392426412	0
NUP50	219.748947939831	18.538972372175	102.575247835627	135.630300955029	0	47.5293139625493	77.1050460416691	75.0325145437438	0.595557017202008	0	93.8520653112926	98.0038545774158	5.47298673578377
NUP54	172.301291543881	116.461591756512	0	129.183574362822	286.669751799419	85.50643796735	0.287129109220565	128.074366703799	0	0	130.364641221099	49.3113865088047	0
NUP62	8.46533514971269	78.4108852478622	105.494463339262	118.187109191367	0	43.774412978453	31.2832126258957	0	0	0	88.9134899051259	15.5248754453625	0
NUP85	0	95.0875560507636	12.9489076590194	35.5241672790357	0	75.7067819848393	34.265477512979	170.568441649146	61.3954390168306	0	35.6053499580639	0	0
NUP88	0	123.729321900607	12.9516600832875	22.1537801055922	0	68.7322143708928	0	0	0.71115392796718	0	48.4429732389632	44.4494444776531	14.6994272999504
NUP93	0	26.3359385261664	122.16113345082	29.9615240757481	7.47697570261521	41.4668882428579	2.08591320760113	0	9.66188266354865	0	77.3808538204194	80.2077393984919	94.1733908710766
NUP98	0	92.9630446853329	0	62.0075582277813	8.73176897327449	95.3756535232449	108.940117325323	429.014524362775	414.566815507066	0	39.07002557627	31.9440596040531	0
NUPR1	69.8297547066321	29.1855162998851	0	145.138622128855	0	515.057429981567	17.4469136322274	0	0	0	421.848393081591	263.817227686928	0
NUS1	227.089908054686	23.1027869182095	61.4625135472158	21.0127878404294	0	43.7872766566516	52.5238362681139	0	348.603313064677	0	0	6.70623831326117	0
NUTF2	635.24681369431	87.0365210755767	0.0781140844834996	204.300226033384	180.65352543194	181.909415254702	6.53356496803297	118.524721563382	281.926391026607	0	179.765916477202	267.904092400717	362.176919913182
NVL	0	64.9613110747432	16.9491448878247	0.0284748627926928	0	10.4706242843643	110.282894653469	0	0.595557017202008	0	43.5489094416128	37.43357400806	0
NXF1	580.539140412454	110.396356810392	127.068668465155	135.306717685678	0	119.429558523856	322.256128333672	2.41369230860167	0	0	113.26440257085	219.354812991637	261.469111167191
NXN	2.49571501243461	0.0528643735808589	0.283953707740061	39.5244602209548	321.598979629087	17.4538153973925	0	0	0	0	0	31.5560308745998	680.035815729441
NXPE1	0	0.0505880295867734	0	5.41278803460213	0	0	0	0	0	0	0.0260423065490046	0	0
NXPE3	0	5.04079447391313	14.2524217417777	107.240913766624	0	15.802049282295	0	0	0	0	19.4873120994052	0.115199184189039	0
NXPH3	0	0	0	0	0	1.49614482665954	0	0	0	0	16.3143401974428	35.3330599776631	0
NXT1	145.318487885844	84.9568940285173	93.8349103845499	121.417569687763	0	125.631925418397	36.7176483816299	86.2306773488187	0	0	77.4128881422907	0	0
NXT2	0	0	49.0756111980295	0	0	8.38299756340445	0.906771682630785	22.2343276178401	0	0	1.67281758705215	13.3971921151502	0
NYAP2	0	0	0.248515535900692	0	0	0.0147276537322944	3.08292486635396	0	0	0	0	0	0
NYNRIN	219.169597555931	0	0	29.2230074137713	35.4960387592647	13.7314012932415	48.1950991271403	0	0	0	3.94167048635853	0	389.419729957896
OAF	2.38200065801326	0	0	53.7070937280059	0	130.171278078656	90.8806676708249	0	0	0	35.4779248638614	0	0
OAS1	0	0	0.0891887614689966	0	111.69359289841	52.2422691531726	93.7306731697658	0	0	0	7.94238090029091	0	0
OAS2	0	54.8069580889846	27.7816936642535	30.6098727048367	184.456133447104	0.0276516672722621	39.3906512697867	0	0.71115392796718	0	0	0	0
OAS3	223.342164005989	24.9723615387814	0.088527044624338	67.6982158754524	0	0.219352703689412	0	0.122444514254045	0	0	6.02246570928795	0	0
OASL	0	0.0738968086877237	0	0.113572209986748	0	0	103.188188032642	0	0.71115392796718	0	20.3802285515375	0	0
OAT	0.185186914662005	90.4361557146245	90.08610853141	130.349604201432	0	227.909468346023	76.6660767619704	0	324.234807471693	0	205.923466716544	272.236984340819	0
OAZ1	660.020520137171	1131.34985629989	1612.11589169671	565.662826133771	789.85774020427	883.609887840435	1387.12899124096	1218.48013710149	1590.27078312469	0	780.441291693324	1146.11081460042	514.690859800755
OAZ2	413.244721327647	99.0803774012141	0	87.7958884580452	0	123.461179394821	123.635256748483	307.085876731312	0	0	445.667381617151	89.0655943996393	640.233152318245
OAZ3	0.370044252540324	0.633259827183965	20.6184411215727	0.204273617909275	0	0.0276516672722621	39.2410226051299	0	0	0	15.0563134520246	0.0955655808206744	0
OBSCN	0	26.709885112732	1.11637760803609	0.0304967194167995	0	0.00988412120215961	1.76081383771457	42.4438390599997	0	0	11.7762167924447	0.36465639727157	0
OBSL1	0	0	0	37.1188802591437	0	133.821395900538	17.3314697425519	0	0	0	63.2934206475059	33.1256815266579	0
OCA2	0	0	0	0	0	0	0	0	0	0	27.7503649773858	0	0
OCEL1	0	48.142298928569	31.7233070936992	33.4276943415724	0	70.3139128117296	48.4801826235293	0	332.051927816834	0	56.0771455440079	92.5588376839872	0
OCIAD1	354.499214243152	156.156123892171	514.906790524778	328.51283187808	407.193022068829	227.16164028755	8.73594887880248	179.164700192473	0	0	228.832689607804	233.378670073044	576.315088376426
OCIAD2	185.609249691413	439.179278186152	480.311087515509	300.793702360023	335.879299428677	4.46892264639722	86.2998974049322	113.470815943999	169.737427362119	96.4001476314004	0	0	192.068941389271
OCLN	0	2.36435350228755	56.6846171483971	14.6239249718915	282.681190592869	3.19013631265074	0	0	0	0	0.503428975274579	0	0
OCRL	175.759774962619	0	0	14.7181935009537	0	26.1179376551354	18.6974222011441	0	0	0	14.278438014444	70.0682183540643	0
ODC1	0	209.14799788041	91.9986112387476	122.037308003122	0	120.222771009498	136.754877791011	0	64.8181211437823	0	68.7526201839671	43.4070967520333	0
ODF2	192.931969078618	0	4.07551291123175	42.4494055088005	0	36.8168011021623	1.81195816558244	139.651443860492	0	0	91.4934806539487	32.0954393374992	0
ODF2L	145.590025990642	231.24762335614	223.847288091776	197.797510145547	326.768078146023	69.1307968418067	43.5322799516678	0	0	0	32.5775659153572	0	0
ODF3B	34.2408513744797	20.9617160907828	5.55524343824504	62.2194842321674	0	53.3814999734748	30.587782200789	0	0	499.731480878005	51.7969537063588	0	19.4820740383687
OFD1	271.406430581281	342.244091642269	2.58451901010532	118.341190695471	60.7138517363667	33.9199930108712	247.094310298052	128.253172424313	556.159083295606	0	66.7846405483338	46.3611528301355	173.353092724917
OGDH	17.3662091282809	97.9877117965846	0	21.6560600168078	36.5623051385698	55.7539242453539	177.821745487932	0	0.595557017202008	0	92.0884226953103	57.3586410553446	0
OGFOD1	113.904016532714	88.5775698271283	6.38373733069437	98.7078687689688	0.182930778282977	72.8890542003623	8.77929543474018	120.234224186522	193.773151832396	0	98.5720751506773	116.676034205495	0
OGFOD2	0	0	0	0	0	2.53016024524403	0	0	0	0	5.06658826014638	0	0
OGFOD3	0	35.7320074672972	0	61.9891614470744	19.5603892522032	64.4604607412968	0	0	0	0	39.6202879764492	115.320137826452	0
OGFR	0	0	0	0	0	9.62258138581681	120.961477889856	21.5530662196493	0	0	0	0	0
OGFRL1	0	62.2620632669936	52.1797169711806	27.0183215985546	0	56.1711290457619	268.899354984919	0	0	0	35.337199053419	73.4693901324957	0
OGG1	0	0	0	6.81971810481814	92.8361875588614	35.5025691638719	8.64878433431271	1.61834502272457	647.755532901226	0	24.4945315551658	0	20.3829969602411
OGN	0	0	0	9.77007907533228	0	521.82113311134	0	0	0	0	2.54822662205361	319.89533695724	0
OGT	228.879262289309	525.597595488856	220.571239225863	265.002584351348	0	161.011635384166	21.4031649122996	135.486416113864	522.163362651728	0	172.057627405023	205.311920208463	461.609862365921
OLA1	0	49.6986611315355	218.262704378343	173.392135021699	0	80.2438143221299	69.1986542740189	89.8361882201849	0	0	145.99290632819	31.6559269822032	401.395077114616
OLAH	0	0	0	0.685986540778347	0	0	36.7406890746405	0	0	326.032070331609	0	0	0
OLFM1	305.564523981691	0	0	698.573995951469	0	28.5427192460335	0.256332718588797	0	0	0	4.46142440695885	47.7075122844446	581.113261688732
OLFM2	0	9.45813293304295	0	0	0	3.55147419008709	0	0	0	0	1.76118187271323	0	0
OLFML1	0	0	0	0	0	328.681110595709	0	0	0	0	134.509510443338	72.6894230430846	0
OLFML2A	0	0	0	107.014920679619	0	43.4075705001594	0	0	0	0	134.498384838912	19.7508465062619	0
OLFML2B	0	0	0	0	0	235.818067660178	96.3431732016154	0	0	0	81.8395829929391	16.3416095413223	0
OLFML3	0	0	0	0	0	689.234095337968	0	0.113519228042426	0	0	6.48409327519978	2.05104409442173	0
OLR1	0	0	0	0	0	0	113.224590089361	0	0	0	0.0365944092039584	0	0
OMA1	0	80.1123341148733	0	0	0	45.817300814539	58.0535304632617	180.215226855517	0	0	10.0617568729542	0.0333937326911539	0
OMD	0	0	0	50.6112330166573	195.136314569778	156.554304722541	0	0	0	0	8.22607633065369	254.56465590175	0
OMG	0	0	0	0	0	5.93527989539547	0.558682709965992	0	0	0	0	22.9754689538097	0
OPA1	179.587925382486	304.353034476486	0	45.8136445080316	0	9.21244669511669	112.238809065443	72.7376620321657	0	0	58.1363541461247	51.2214077157223	0
OPA3	0	96.6040589526195	0	5.76596156676901	0	40.026062342286	8.64827824048189	0	369.632541816995	0	32.9857197141989	0	0
OPHN1	1.36310055798436	0.995734362668287	0.896514808766229	26.0125995710051	0	73.9328060790639	67.8198891865743	160.006946350483	0.595557017202008	0	20.4354234130953	0.199707018679271	0
OPN3	0	0.556480617935575	0	0	0	0	12.3588674477831	136.832431178323	0	0	0	0	0
OPRM1	0	0	0	0	0	0.0162224765533211	2.15826579214674	0.136130058930655	0	0	0.0184378403866658	0	0
OPTN	143.402175077559	185.532428251963	272.356240396674	124.282135206416	554.624258126617	153.670628444685	19.7066281967612	14.0055407108021	0	0	296.581559143813	527.99149240406	0
OR10Z1	0.185186914662005	0	0	0.0414299464493878	0	0	0	0	0	0	0.0135273124811394	0	0
OR13A1	0	0	0.065578352595281	0.0207294647005341	0	0.00988412120215961	0	0	0	0	0	0	0
OR2A1	0	0	0	0	0.281608591025162	0.0504706112774918	0	0	0	0	0	0	0
OR2A20P	0	0	45.0194458431169	0	0	0.211636658622842	0	0	0	0	0	0.0456195615628961	0
OR2A25	0	0	0	0	0.281608591025162	0.0296517740103096	0	0	0	0	0	0	0
OR2A4	0	0	0.210268188777395	0.211427675063834	0	0.40519741237908	0	0	0	0	0	0	0
OR2A7	0	0	12.9153678086598	17.0478904761221	8.73176897327449	8.01731534486123	0	0	0	0	0.0371634332544416	0	0
OR2A9P	0	13.1228158138763	0.69540424765936	0	3.34106680419482	3.61862526312002	0	0	0	0	2.74159298998625	0.0456195615628961	0
OR2B11	0	0	0	0	0	0	13.6769367381607	0	0	0	0	0	0
OR51E1	97.7752749507241	0	0	0	0	0	0	0	0	0	46.3670571998935	52.4534191881646	0
OR51M1	0	0.131287422797487	0	0	0	0.0079628893294165	0	0	0	0	0	0.0288488158403873	0
OR52A5	0	0	0	1.55231801966542	0.281608591025162	0	0	0.113519228042426	0	0	0	0	0
OR5A1	0	0	0	0	0	0	0.13345530028651	0	0	0	0.0735790871292256	0	0
OR5AU1	0	0.172041653779799	0	0	0	0.0438592073892964	1.76081383771457	0.136130058930655	0	0	0	0.0915206531439108	0
OR7C1	0	0.749498273159155	0	13.5632069062954	0	0.413478225065077	0.187964170395486	0	0	0	10.8851069828351	0.666880524788909	0
ORAI1	2.38200065801326	112.574336370974	81.0058041199623	114.325618858234	54.5070576047415	10.8726443629874	38.0972649729467	122.242929450759	0	0	0	0	0
ORAI2	0	31.9570982812291	0	85.9259742187615	0	86.6846234065525	17.7327019734686	195.481069407334	398.731070184076	0	19.7202596341744	33.7299410777419	53.55563254606
ORAI3	0	67.6730882731957	45.5324750262827	30.1373456031839	0	49.4433618025025	58.9526784814599	0	0	0	0	25.9366205039132	0
ORC2	0	0	49.8674013709863	10.8821194419773	0	4.86407864641833	26.4028698740798	0	0	0	0.024086603056383	33.2665736947137	0
ORC3	69.3848260486565	106.546923526602	54.6433370222079	49.6886237434728	292.558269526657	59.1922354738943	30.7624106184238	72.6836230193479	157.674856286599	0	16.7375319503741	42.3899010759093	0
ORC4	373.746291129397	133.853943844656	65.0102749267533	22.5778017237806	133.016495008102	46.8526719767593	15.1205249120289	0	281.761409108576	0	26.2857999411865	102.516356819764	0
ORC5	0	26.8028404820666	0	27.7468682730257	121.017663210857	39.8991388612566	52.4619690020727	88.5941401212001	0	0	22.9883713204317	0	291.191432708742
ORC6	0	0	0.186251726385367	0.119790088227592	0	0.0256492676602232	1.85748557320205	0.122444514254045	0	0	0.0228666597980163	0	0
ORM1	0	0.266765464140786	0	1.22961207609145	0	0	16.5233024086676	0	0	0	0	0	0
ORM2	0	6.31898714280285	0	0.18204398971488	0	0	12.1919927242309	0	0	0	0	0	0
ORMDL1	218.756071968854	159.735455420708	496.086167387699	250.815062780772	207.626170591235	150.29025270452	199.279257584782	286.06153411776	616.542465294658	0	192.178613595355	413.230447253156	584.80549301102
ORMDL2	102.137503512148	79.0354604371718	201.629549146699	180.330470292435	90.2418710416416	54.9553548854511	47.1016359217837	95.0527902359213	0	0	88.0609672083272	41.9574587608154	0
ORMDL3	0	0	0	24.6145110755181	83.0024977030639	5.90994953375211	1.58316208044905	0	0	0	5.16738529121365	0	0
OS9	0	173.257864406651	104.541727285392	143.799018272415	792.764269434854	248.761473411215	184.336956440267	283.863942305563	47.3736132094048	0	161.570554100601	143.671581424984	541.461645930368
OSBP	0	25.5145717036957	77.4018592347462	65.9319119916207	0	32.8730213474895	37.6443290262065	203.780014175043	0	0	13.9877152725678	25.2415948611702	0
OSBP2	0	0	0.0829103965869574	0	0	0	0	0.113519228042426	0	0	0.0260423065490046	0	0
OSBPL10	0	0	58.1371593987432	15.9671369100715	0	15.0424849845203	0	0.122444514254045	0	0	45.640081900415	44.7285076112408	0
OSBPL11	0	27.5088963821336	0	33.5404563597619	0	16.103575969409	78.9063594070807	0	0	0	0.338883575339362	0	0
OSBPL1A	450.705061132444	0	0.16891968239369	274.859171622557	0	96.2637005873846	40.5544747409821	367.804013121928	0	0	195.504674059319	156.315740506395	130.980008019448
OSBPL2	204.05560009	153.111616609923	0	3.41142649775504	0	46.472042119602	6.60505342641376	0	0	257.340514567399	27.3670638253677	109.767231610904	0
OSBPL3	61.0283963342573	71.6767037257716	58.1896540883923	22.5237016434086	125.26170793253	0	187.152516904572	0	268.13644667527	0	0	0	0
OSBPL5	268.262339576863	58.9837941560245	56.2328790623351	9.55233725722381	0	42.9292176983815	0	0	410.390631994179	0	35.0523929126193	25.1948257822795	0
OSBPL6	0	0.216488099075542	0	0	0	1.40009384575343	12.3072562954394	0	0	0	5.67400982731346	0	0.371623424052406
OSBPL7	0	44.7635540573478	133.762172703143	0	0	0	0	0	8.53071121975963	0	0	0	0
